"Institution ID","Institution","Game Date","Opponent ID","Opponent Name","Score For","Score Against","Location"
"5","Akron","09/01/07","725","Army","22","14","Neutral Site"
"5","Akron","09/08/07","518","Ohio St.","2","20","Away"
"5","Akron","09/15/07","306","Indiana","24","41","Away"
"5","Akron","09/22/07","331","Kent St.","27","20","Home"
"5","Akron","09/29/07","164","Connecticut","10","44","Away"
"5","Akron","11/23/07","129","Central Mich.","32","35","Home"
"5","Akron","10/13/07","690","Temple","20","24","Home"
"5","Akron","10/27/07","86","Buffalo","10","26","Away"
"5","Akron","11/02/07","71","Bowling Green","20","44","Away"
"5","Akron","11/07/07","519","Ohio","48","37","Home"
"5","Akron","11/14/07","414","Miami (Ohio)","0","7","Away"
"5","Akron","10/06/07","774","Western Mich.","39","38","Away"
"8","Alabama","09/01/07","769","Western Caro.","52","6","Home"
"8","Alabama","09/08/07","736","Vanderbilt","24","10","Away"
"8","Alabama","09/15/07","31","Arkansas","41","38","Home"
"8","Alabama","09/22/07","257","Georgia","23","26","Home"
"8","Alabama","09/29/07","234","Florida St.","14","21","Neutral Site"
"8","Alabama","10/06/07","288","Houston","30","24","Home"
"8","Alabama","12/30/07","157","Colorado","30","24","Away"
"8","Alabama","10/20/07","694","Tennessee","41","17","Home"
"8","Alabama","11/03/07","365","LSU","34","41","Home"
"8","Alabama","11/10/07","430","Mississippi St.","12","17","Away"
"8","Alabama","11/17/07","498","La.-Monroe","14","21","Home"
"8","Alabama","11/24/07","37","Auburn","10","17","Away"
"8","Alabama","10/13/07","433","Mississippi","27","24","Away"
"9","UAB","09/15/07","17","Alcorn St.","22","0","Home"
"9","UAB","09/29/07","719","Tulsa","30","38","Away"
"9","UAB","10/06/07","430","Mississippi St.","13","30","Away"
"9","UAB","10/13/07","718","Tulane","26","21","Home"
"9","UAB","10/20/07","288","Houston","10","49","Home"
"9","UAB","09/08/07","234","Florida St.","24","34","Away"
"9","UAB","11/03/07","664","Southern Miss.","7","37","Home"
"9","UAB","11/10/07","128","UCF","31","45","Home"
"9","UAB","11/17/07","404","Memphis","9","25","Away"
"9","UAB","09/01/07","416","Michigan St.","18","55","Away"
"9","UAB","11/24/07","388","Marshall","39","46","Away"
"9","UAB","10/27/07","196","East Caro.","6","41","Away"
"28","Arizona St.","09/01/07","630","San Jose St.","45","3","Home"
"28","Arizona St.","09/08/07","157","Colorado","33","14","Home"
"28","Arizona St.","09/15/07","626","San Diego St.","34","13","Home"
"28","Arizona St.","09/22/07","528","Oregon St.","44","32","Home"
"28","Arizona St.","09/29/07","674","Stanford","41","3","Away"
"28","Arizona St.","10/06/07","754","Washington St.","23","20","Away"
"28","Arizona St.","12/27/07","703","Texas","34","52","Away"
"28","Arizona St.","10/27/07","107","California","31","20","Home"
"28","Arizona St.","11/03/07","529","Oregon","23","35","Away"
"28","Arizona St.","11/10/07","110","UCLA","24","20","Away"
"28","Arizona St.","11/22/07","657","Southern California","24","44","Home"
"28","Arizona St.","12/01/07","29","Arizona","20","17","Home"
"28","Arizona St.","10/13/07","756","Washington","44","20","Home"
"29","Arizona","09/01/07","77","BYU","7","20","Away"
"29","Arizona","09/08/07","501","Northern Ariz.","45","24","Home"
"29","Arizona","09/15/07","473","New Mexico","27","29","Home"
"29","Arizona","09/22/07","107","California","27","45","Away"
"29","Arizona","09/29/07","754","Washington St.","48","20","Home"
"29","Arizona","12/01/07","28","Arizona St.","17","20","Away"
"29","Arizona","10/13/07","657","Southern California","13","20","Away"
"29","Arizona","10/20/07","674","Stanford","20","21","Home"
"29","Arizona","10/27/07","756","Washington","48","41","Away"
"29","Arizona","11/03/07","110","UCLA","34","27","Home"
"29","Arizona","11/15/07","529","Oregon","34","24","Home"
"29","Arizona","10/06/07","528","Oregon St.","16","31","Away"
"30","Arkansas St.","09/01/07","703","Texas","13","21","Away"
"30","Arkansas St.","09/27/07","404","Memphis","35","31","Home"
"30","Arkansas St.","09/15/07","663","Southern Methodist","45","28","Home"
"30","Arkansas St.","09/22/07","694","Tennessee","27","48","Away"
"30","Arkansas St.","10/06/07","498","La.-Monroe","13","30","Away"
"30","Arkansas St.","11/24/07","664","Southern Miss.","10","16","Away"
"30","Arkansas St.","10/20/07","419","Middle Tenn. St.","7","24","Away"
"30","Arkansas St.","10/27/07","716","Troy","0","27","Home"
"30","Arkansas St.","11/03/07","231","Florida Int'l","27","24","Home"
"30","Arkansas St.","11/10/07","229","Fla. Atlantic","31","34","Away"
"30","Arkansas St.","11/15/07","497","North Texas","31","27","Home"
"30","Arkansas St.","10/13/07","671","La.-Lafayette","52","21","Home"
"31","Arkansas","09/01/07","716","Troy","46","26","Home"
"31","Arkansas","09/15/07","8","Alabama","38","41","Away"
"31","Arkansas","09/22/07","334","Kentucky","29","42","Home"
"31","Arkansas","09/29/07","497","North Texas","66","7","Home"
"31","Arkansas","10/06/07","693","Chattanooga","34","15","Neutral Site"
"31","Arkansas","10/13/07","37","Auburn","7","9","Home"
"31","Arkansas","01/01/08","434","Missouri","7","38","Neutral Site"
"31","Arkansas","10/27/07","231","Florida Int'l","58","10","Home"
"31","Arkansas","11/03/07","648","South Carolina","48","36","Home"
"31","Arkansas","11/10/07","694","Tennessee","13","34","Away"
"31","Arkansas","11/17/07","430","Mississippi St.","45","31","Neutral Site"
"31","Arkansas","11/23/07","365","LSU","50","48","Away"
"31","Arkansas","10/20/07","433","Mississippi","44","8","Away"
"37","Auburn","09/01/07","327","Kansas St.","23","13","Home"
"37","Auburn","09/08/07","651","South Fla.","23","26","Home"
"37","Auburn","09/15/07","430","Mississippi St.","14","19","Home"
"37","Auburn","09/22/07","472","New Mexico St.","55","20","Home"
"37","Auburn","09/29/07","235","Florida","20","17","Away"
"37","Auburn","10/06/07","736","Vanderbilt","35","7","Home"
"37","Auburn","12/31/07","147","Clemson","23","20","Neutral Site"
"37","Auburn","10/20/07","365","LSU","24","30","Away"
"37","Auburn","10/27/07","433","Mississippi","17","3","Home"
"37","Auburn","11/03/07","692","Tennessee Tech","35","3","Home"
"37","Auburn","11/10/07","257","Georgia","20","45","Away"
"37","Auburn","11/24/07","8","Alabama","17","10","Home"
"37","Auburn","10/13/07","31","Arkansas","9","7","Away"
"47","Ball St.","08/30/07","414","Miami (Ohio)","13","14","Home"
"47","Ball St.","09/08/07","204","Eastern Mich.","38","16","Away"
"47","Ball St.","09/15/07","726","Navy","34","31","Away"
"47","Ball St.","09/22/07","463","Nebraska","40","41","Away"
"47","Ball St.","09/29/07","86","Buffalo","49","14","Home"
"47","Ball St.","10/06/07","129","Central Mich.","38","58","Home"
"47","Ball St.","01/05/08","587","Rutgers","30","52","Neutral Site"
"47","Ball St.","10/20/07","774","Western Mich.","27","23","Away"
"47","Ball St.","10/27/07","301","Illinois","17","28","Away"
"47","Ball St.","11/03/07","306","Indiana","20","38","Away"
"47","Ball St.","11/13/07","709","Toledo","41","20","Home"
"47","Ball St.","11/24/07","503","Northern Ill.","27","21","Away"
"47","Ball St.","10/13/07","772","Western Ky.","35","12","Home"
"51","Baylor","10/06/07","157","Colorado","23","43","Home"
"51","Baylor","10/13/07","328","Kansas","10","58","Away"
"51","Baylor","10/20/07","703","Texas","10","31","Home"
"51","Baylor","10/27/07","327","Kansas St.","13","51","Away"
"51","Baylor","11/03/07","700","Texas Tech","7","38","Home"
"51","Baylor","11/10/07","522","Oklahoma","21","52","Away"
"51","Baylor","11/17/07","521","Oklahoma St.","14","45","Home"
"51","Baylor","09/01/07","698","TCU","0","27","Away"
"51","Baylor","09/08/07","574","Rice","42","17","Home"
"51","Baylor","09/15/07","670","Texas St.","34","27","Home"
"51","Baylor","09/22/07","86","Buffalo","34","21","Away"
"51","Baylor","09/29/07","697","Texas A&M","10","34","Away"
"66","Boise St.","09/08/07","756","Washington","10","24","Away"
"66","Boise St.","09/15/07","811","Wyoming","24","14","Home"
"66","Boise St.","09/27/07","664","Southern Miss.","38","16","Home"
"66","Boise St.","10/07/07","472","New Mexico St.","58","0","Home"
"66","Boise St.","10/14/07","466","Nevada","69","67","Home"
"66","Boise St.","10/20/07","366","Louisiana Tech","45","31","Away"
"66","Boise St.","12/23/07","196","East Caro.","38","41","Away"
"66","Boise St.","11/03/07","630","San Jose St.","42","7","Home"
"66","Boise St.","11/10/07","731","Utah St.","52","0","Away"
"66","Boise St.","11/17/07","295","Idaho","58","14","Home"
"66","Boise St.","11/23/07","277","Hawaii","27","39","Away"
"66","Boise St.","08/30/07","758","Weber St.","56","7","Home"
"66","Boise St.","10/26/07","96","Fresno St.","34","21","Away"
"67","Boston College","09/01/07","749","Wake Forest","38","28","Home"
"67","Boston College","09/08/07","490","North Carolina St.","37","17","Home"
"67","Boston College","09/15/07","255","Georgia Tech","24","10","Away"
"67","Boston College","09/22/07","725","Army","37","17","Home"
"67","Boston College","09/29/07","400","Massachusetts","24","14","Home"
"67","Boston College","10/06/07","71","Bowling Green","55","24","Home"
"67","Boston College","12/28/07","416","Michigan St.","24","21","Away"
"67","Boston College","10/25/07","742","Virginia Tech","14","10","Away"
"67","Boston College","11/03/07","234","Florida St.","17","27","Home"
"67","Boston College","11/10/07","392","Maryland","35","42","Away"
"67","Boston College","11/17/07","147","Clemson","20","17","Away"
"67","Boston College","11/24/07","415","Miami (Fla.)","28","14","Home"
"67","Boston College","12/01/07","742","Virginia Tech","16","30","Neutral Site"
"67","Boston College","10/13/07","513","Notre Dame","27","14","Away"
"71","Bowling Green","09/01/07","428","Minnesota","32","31","Away"
"71","Bowling Green","09/08/07","416","Michigan St.","17","28","Away"
"71","Bowling Green","09/22/07","690","Temple","48","35","Home"
"71","Bowling Green","09/29/07","772","Western Ky.","41","21","Home"
"71","Bowling Green","10/06/07","67","Boston College","24","55","Away"
"71","Bowling Green","10/13/07","414","Miami (Ohio)","14","47","Away"
"71","Bowling Green","01/06/08","719","Tulsa","7","63","Away"
"71","Bowling Green","10/27/07","519","Ohio","27","38","Home"
"71","Bowling Green","11/02/07","5","Akron","44","20","Home"
"71","Bowling Green","11/09/07","204","Eastern Mich.","39","32","Away"
"71","Bowling Green","11/17/07","86","Buffalo","31","17","Away"
"71","Bowling Green","11/23/07","709","Toledo","37","10","Home"
"71","Bowling Green","10/20/07","331","Kent St.","31","20","Away"
"77","BYU","09/01/07","29","Arizona","20","7","Home"
"77","BYU","09/08/07","110","UCLA","17","27","Away"
"77","BYU","09/15/07","719","Tulsa","47","55","Away"
"77","BYU","09/22/07","721","Air Force","31","6","Home"
"77","BYU","09/29/07","473","New Mexico","31","24","Away"
"77","BYU","10/13/07","465","UNLV","24","14","Away"
"77","BYU","12/22/07","110","UCLA","17","16","Neutral Site"
"77","BYU","12/01/07","626","San Diego St.","48","27","Away"
"77","BYU","11/03/07","156","Colorado St.","35","16","Home"
"77","BYU","11/08/07","698","TCU","27","22","Home"
"77","BYU","11/17/07","811","Wyoming","35","10","Away"
"77","BYU","11/24/07","732","Utah","17","10","Home"
"77","BYU","10/20/07","207","Eastern Wash.","42","7","Home"
"86","Buffalo","08/30/07","587","Rutgers","3","38","Away"
"86","Buffalo","09/08/07","690","Temple","42","7","Away"
